Path,Phy_Cfg,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,csr_DVFSC,tWCKENL_WR,tWCKENL_RD,tWCKENL_FS,tWCKPRE_Static,tWCKPRE_Toggle_WR,tWCKPRE_Toggle_RD,tWCKPRE_Toggle_FS,tWCKPST,csr_WCK_ON,csr_CkMode,csr_BkOrg,csr_RdqsPst,csr_RdqsPre,csr_WckPst,csr_RpstMode,csr_WCK_FM,csr_CKR,csr_WCKMode,csr_RECC,csr_WECC,csr_WCK2DQIIntervalTimerRunTimeSetting,csr_WCK2DQOIntervalTimerRunTimeSetting,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCA_6,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iClkGatingMode,MinorMode_iCalibrationMode,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain,MinorMode_iFWModeDebug
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to2_x16_1fsp_retrain/Retrain_IT_Timeout_limits/run_191/local_log.log,8,2720,5,16,0,0,2934,2,1,10,8,2,2,2,1,0,0,1,0,3,1,1,2,4,8,8,5,0,0,2,1,1,1,0,0,1,0,0,0,174,112,0,0,1,2,2,0,0,0,16,0,0,671,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to2_x16_1fsp_retrain/Retrain_FT_start_sign/run_147/local_log.log,8,6400,5,16,0,0,1250,2,1,18,10,5,5,5,0,1,0,1,0,3,5,2,4,4,10,13,5,0,0,2,1,1,1,0,0,1,0,0,0,202,103,6,0,1,4,2,0,0,0,16,6,0,821,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to2_x16_1fsp_retrain/Retrain_FT_start_sign/run_147/local_log.log,8,6400,5,16,0,0,1250,2,1,18,10,5,5,5,0,1,0,0,0,3,5,2,4,4,10,13,5,0,0,2,1,1,1,0,0,1,0,0,0,192,124,0,0,2,4,2,0,0,0,16,0,0,1000,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to2_x16_1fsp_retrain/Retrain_FT_UI_limit/run_185/local_log.log,8,2992,5,16,0,0,2668,2,1,10,6,2,2,2,0,0,1,0,0,1,1,1,2,4,8,8,5,0,0,2,1,1,1,0,0,1,0,0,0,193,251,4,0,2,2,2,0,0,0,16,6,0,625,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to2_x16_1fsp_retrain/Retrain_FT_UI_limit/run_185/local_log.log,8,5336,5,16,0,0,1498,2,1,16,8,4,4,4,0,0,0,0,0,1,3,1,4,4,10,12,5,0,0,2,1,1,1,0,0,1,0,0,0,92,72,0,4,0,2,2,0,0,0,16,0,0,739,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to2_x16_1fsp_retrain/Retrain_FT_DRAM_counter/run_208/local_log.log,8,2752,5,16,0,0,2900,2,1,10,8,2,2,2,1,1,1,1,0,3,1,1,2,4,8,8,5,0,0,2,1,1,1,0,0,1,0,0,0,157,181,0,0,1,1,2,0,0,0,16,6,0,413,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to2_x16_1fsp_retrain/Retrain_FT_DRAM_counter/run_208/local_log.log,8,5832,5,16,0,0,1370,2,1,20,16,5,5,5,1,1,1,1,0,9,7,2,4,4,10,15,5,0,0,2,1,1,1,0,0,1,0,0,0,183,147,4,4,2,1,2,0,0,0,16,0,0,868,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to2_x16_1fsp_retrain/Retrain_FT_DRAM_counter/run_7/local_log.log,8,5536,5,16,0,0,1444,2,1,20,10,5,5,5,0,0,1,1,0,3,7,2,4,4,10,15,5,0,0,2,1,1,1,0,0,1,0,0,0,115,106,0,4,0,1,2,0,0,0,16,6,0,316,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to2_x16_1fsp_retrain/Retrain_FT_DRAM_counter/run_7/local_log.log,8,2608,5,16,0,0,3060,2,1,10,6,2,2,2,0,1,1,0,0,1,1,1,2,4,8,8,5,0,0,2,1,1,1,0,0,1,0,0,0,111,122,6,4,0,1,2,0,0,0,16,0,0,556,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to2_x16_1fsp_retrain/Retrain_FT_RetrainMode/run_112/local_log.log,8,2480,5,16,0,0,3216,2,1,10,8,2,2,2,1,1,1,0,0,3,1,1,2,4,8,8,5,0,0,2,1,1,1,0,0,1,0,0,0,253,228,6,0,2,1,1,0,0,0,16,6,0,588,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to2_x16_1fsp_retrain/Retrain_FT_RetrainMode/run_112/local_log.log,8,5912,5,16,0,0,1352,2,1,18,16,5,5,5,1,0,0,0,0,9,5,2,4,4,10,13,5,0,0,2,1,1,1,0,0,1,0,0,0,87,120,6,6,1,1,1,0,0,0,16,0,0,413,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to2_x16_1fsp_retrain/Retrain_FT_Stress/run_174/local_log.log,8,5240,5,16,0,0,1526,2,1,16,14,4,4,4,1,1,0,0,0,7,3,1,4,4,10,12,5,0,0,2,1,1,1,0,0,1,0,0,0,190,107,0,6,1,1,2,0,0,0,16,6,0,413,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to2_x16_1fsp_retrain/Retrain_FT_Stress/run_174/local_log.log,8,4408,5,16,0,0,1812,2,1,16,14,4,4,4,1,0,1,0,0,7,3,1,4,4,10,12,5,0,0,2,1,1,1,0,0,1,0,0,0,241,222,6,6,0,1,2,0,0,0,16,0,0,702,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5_1to4_x16_2fsp/system2/run_51/local_log.log,8,6400,5,16,0,0,1250,4,1,18,9,11,11,11,0,0,1,0,0,4,8,2,4,2,7,13,5,0,0,0,1,1,1,0,1,0,0,0,0,169,183,6,6,0,2,2,0,0,0,16,6,0,781,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5_1to4_x16_2fsp/system2/run_51/local_log.log,8,2136,5,16,0,0,3732,4,1,8,4,4,4,4,0,0,1,0,0,1,2,1,2,2,5,6,5,0,0,2,1,1,1,0,0,0,0,0,0,82,168,0,6,0,2,2,0,0,0,16,0,0,893,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5_1to2_x16_2fsp/system2/run_41/local_log.log,8,6400,5,16,0,0,1250,2,1,20,16,5,5,5,1,0,1,0,0,9,7,2,4,4,10,15,5,0,0,2,1,1,1,0,0,1,0,0,0,147,233,0,4,0,4,2,0,0,0,16,6,0,779,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5_1to2_x16_2fsp/system2/run_41/local_log.log,8,2136,5,16,0,0,3732,2,1,10,6,2,2,2,0,1,0,0,0,1,1,1,2,4,8,8,5,0,0,2,1,1,1,0,0,1,0,0,0,72,210,6,0,0,4,2,0,0,0,16,0,0,479,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to4_x16_1fsp_retrain/Retrain_IT_Timeout_limits/run_193/local_log.log,8,5288,5,16,0,0,1512,4,1,16,8,9,9,9,0,0,1,1,0,3,7,2,4,2,6,11,5,0,0,0,1,1,1,0,1,0,0,0,0,37,120,0,6,0,4,2,0,0,0,16,6,0,546,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to4_x16_1fsp_retrain/Retrain_IT_Timeout_limits/run_193/local_log.log,8,1904,5,16,0,0,4186,4,1,7,4,3,3,3,0,0,1,0,0,1,2,1,2,2,4,5,5,0,0,2,1,1,1,0,0,0,0,0,0,51,152,0,4,0,4,2,0,0,0,16,0,0,314,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to4_x16_1fsp_retrain/Retrain_FT_start_sign/run_156/local_log.log,8,6400,5,16,0,0,1250,4,1,18,9,11,11,11,0,1,1,1,0,4,8,2,4,2,7,13,5,0,0,0,1,1,1,0,1,0,0,0,0,220,119,4,0,0,2,2,0,0,0,16,6,0,470,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to4_x16_1fsp_retrain/Retrain_FT_start_sign/run_156/local_log.log,8,6400,5,16,0,0,1250,4,1,17,9,11,11,11,0,0,0,1,0,4,7,2,4,2,7,12,5,0,0,0,1,1,1,0,1,0,0,0,0,135,160,0,0,0,2,2,0,0,0,16,0,0,996,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to4_x16_1fsp_retrain/Retrain_FT_UI_limit/run_188/local_log.log,8,1544,5,16,0,0,5156,4,1,5,4,2,2,2,1,1,1,0,0,2,1,1,1,2,4,4,5,0,0,2,1,1,1,0,0,0,0,0,0,95,188,0,6,1,4,2,0,0,0,16,6,0,124,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to4_x16_1fsp_retrain/Retrain_FT_UI_limit/run_188/local_log.log,8,8400,5,16,0,0,952,4,1,25,12,13,13,13,0,1,1,1,0,5,10,3,6,2,10,17,5,0,0,0,1,1,1,0,1,0,0,0,0,103,169,0,6,2,4,2,0,0,0,16,0,0,899,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to4_x16_1fsp_retrain/Retrain_FT_DRAM_counter/run_21/local_log.log,8,1280,5,16,0,0,6212,4,1,5,4,2,2,2,1,0,1,0,0,2,1,1,1,2,4,4,5,0,0,2,1,1,1,0,0,0,0,0,0,90,117,4,4,2,1,2,0,0,0,16,6,0,797,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to4_x16_1fsp_retrain/Retrain_FT_DRAM_counter/run_21/local_log.log,8,2208,5,16,0,0,3612,4,1,8,4,4,4,4,0,1,1,1,0,1,2,1,2,2,5,6,5,0,0,2,1,1,1,0,0,0,0,0,0,87,102,0,0,2,1,2,0,0,0,16,0,0,365,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to4_x16_1fsp_retrain/Retrain_FT_RetrainMode/run_122/local_log.log,8,4664,5,16,0,0,1714,4,1,14,12,8,8,8,1,1,1,1,0,8,6,2,3,2,6,10,5,0,0,0,1,1,1,0,1,0,0,0,0,210,246,4,6,1,1,1,0,0,0,16,6,0,973,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to4_x16_1fsp_retrain/Retrain_FT_RetrainMode/run_122/local_log.log,8,7168,5,16,0,0,1116,4,1,20,19,12,12,12,1,0,0,0,0,13,7,3,5,2,9,13,5,0,0,0,1,1,1,0,1,0,0,0,0,139,178,6,6,2,1,1,0,0,0,16,0,0,471,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to4_x16_1fsp_retrain/Retrain_FT_Stress/run_179/local_log.log,8,7152,5,16,0,0,1118,4,1,20,11,12,12,12,0,1,0,1,0,5,7,3,5,2,9,13,5,0,0,0,1,1,1,0,1,0,0,0,0,170,226,6,6,1,2,2,0,0,0,16,6,0,315,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to4_x16_1fsp_retrain/Retrain_FT_Stress/run_179/local_log.log,8,7136,5,16,0,0,1120,4,1,22,11,12,12,12,0,0,1,1,0,5,9,3,5,2,9,15,5,0,0,0,1,1,1,0,1,0,0,0,0,76,186,0,4,1,2,2,0,0,0,16,0,0,630,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/swizzle_tests/ch1_X16_1to2_SWIZZLE_RANDOM/FreqRanges_MultiRank/run_113/local_log.log,8,5960,5,16,0,0,1342,2,1,18,10,5,5,5,0,1,0,0,0,3,5,2,4,4,10,13,5,0,0,2,1,1,1,0,0,1,0,0,0,69,166,6,0,2,1,2,0,0,0,16,6,0,926,15,15,3,0,8,1,4,0,1,0,1,2,3,2,4,6,3,5,0,1,0,0,1,8,4,7,6,3,2,0,5,0,0,1,6,7,2,8,1,5,3,0,4,0,0,0,0,1,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/swizzle_tests/ch1_X16_1to2_SWIZZLE_RANDOM/FreqRanges_MultiRank/run_113/local_log.log,8,6144,5,16,0,0,1302,2,1,18,16,5,5,5,1,0,0,0,0,9,5,2,4,4,10,13,5,0,0,2,1,1,1,0,0,1,0,0,0,186,69,0,0,0,1,2,0,0,0,16,0,0,805,15,15,3,0,8,1,4,0,1,0,1,2,3,2,4,6,3,5,0,1,0,0,1,8,4,7,6,3,2,0,5,0,0,1,6,7,2,8,1,5,3,0,4,0,0,0,0,1,0,0,0,0,1,3,1,,,,
