Path,Phy_Cfg,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,tWDQS_on,tWDQS_off,csr_BL,csr_PDDS,csr_RPST,csr_DQSIntervalTimerRunTime,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iClkGatingMode,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain,csr_WCK_ON,csr_RdqsPre,csr_WCKMode,tWCKENL_FS,MinorMode_iCalibrationMode,tWCKPRE_Toggle_WR,csr_RpstMode,csr_RECC,csr_CKR,csr_BkOrg,csr_WCK_FM,tWCKENL_RD,csr_WECC,csr_CkMode,csr_WCK2DQIIntervalTimerRunTimeSetting,tWCKPST,csr_DVFSC,tWCKPRE_Static,csr_RdqsPst,tWCKENL_WR,BumpReMapCA_6,tWCKPRE_Toggle_FS,csr_WCK2DQOIntervalTimerRunTimeSetting,tWCKPRE_Toggle_RD,csr_WckPst,MinorMode_iFWModeDebug
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_015710__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5_1to4_x16_1fsp_retrain/Retrain_FT_RetrainMode/run_131/local_log.log,8,3832,5,16,0,0,2084,4,1,12,6,7,7,7,0,1,0,0,,,,,,,0,4,0,1,1,0,0,0,16,0,0,774,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,,,,0,1,0,1,1,2,0,0,0,0,1,4,0,0,81,5,0,3,1,2,6,9,102,6,1,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_015710__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to4_x16_2fsp/system2/run_26/local_log.log,8,6400,5,16,0,0,1250,4,1,18,9,11,11,11,0,1,1,1,,,,,,,6,4,0,1,2,0,0,0,16,6,0,835,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,,,,0,1,0,2,1,2,0,0,0,0,1,8,0,0,176,5,0,4,1,4,6,13,98,7,1,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_015710__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to4_x16_2fsp/system2/run_26/local_log.log,8,2136,5,16,0,0,3732,4,1,8,7,4,4,4,1,0,1,1,,,,,,,4,6,1,1,2,0,0,0,16,0,0,454,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,,,,0,1,0,1,1,2,0,0,0,2,0,2,0,0,114,5,0,2,1,4,6,6,116,5,1,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_015710__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to2_x16_2fsp/system2/run_16/local_log.log,8,6400,5,16,0,0,1250,2,1,18,16,5,5,5,1,0,0,1,,,,,,,0,4,2,1,2,0,0,0,16,6,0,551,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,,,,0,1,0,2,1,4,0,0,1,2,0,5,0,0,131,5,0,4,1,9,6,13,210,10,1,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_015710__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to2_x16_2fsp/system2/run_16/local_log.log,8,2136,5,16,0,0,3732,2,1,10,8,2,2,2,1,0,0,1,,,,,,,4,4,0,1,2,0,0,0,16,0,0,282,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,,,,0,1,0,1,1,4,0,0,1,2,0,1,0,0,196,5,0,2,1,3,6,8,151,8,1,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_015710__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_x16_2fsp/system2/run_31/local_log.log,8,6400,5,16,0,0,1250,2,1,18,10,5,5,5,0,0,0,0,,,,,,,4,6,2,4,2,0,0,0,16,6,0,812,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,,,,0,1,0,2,1,4,0,0,1,2,0,5,0,0,144,5,0,4,1,3,6,13,195,10,1,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_015710__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_x16_2fsp/system2/run_31/local_log.log,8,2136,5,16,0,0,3732,2,1,10,8,2,2,2,1,1,1,1,,,,,,,0,0,2,4,2,0,0,0,16,0,0,374,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,,,,0,1,0,1,1,4,0,0,1,2,0,1,0,0,178,5,0,2,1,3,6,8,125,8,1,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_015710__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to2_x16_1fsp_retrain/Retrain_FT_start_sign/run_147/local_log.log,8,6400,5,16,0,0,1250,2,1,20,10,5,5,5,0,1,1,1,,,,,,,0,4,0,4,2,0,0,0,16,6,0,312,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,,,,0,1,0,2,1,4,0,0,1,2,0,7,0,0,71,5,0,4,1,3,6,15,225,10,1,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_015710__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to2_x16_1fsp_retrain/Retrain_FT_start_sign/run_147/local_log.log,8,6400,5,16,0,0,1250,2,1,18,10,5,5,5,0,1,0,1,,,,,,,6,0,0,4,2,0,0,0,16,0,0,137,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,,,,0,1,0,2,1,4,0,0,1,2,0,5,0,0,86,5,0,4,1,3,6,13,208,10,1,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_015710__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to2_x16_1fsp_retrain/Retrain_FT_DRAM_counter/run_7/local_log.log,8,4104,5,16,0,0,1946,2,1,14,10,3,3,3,1,1,1,0,,,,,,,0,4,0,2,2,0,0,0,16,6,0,114,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,,,,0,1,0,1,1,4,0,0,1,2,0,4,0,0,73,5,0,3,1,4,6,11,117,8,1,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_015710__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to2_x16_1fsp_retrain/Retrain_FT_DRAM_counter/run_7/local_log.log,8,3088,5,16,0,0,2584,2,1,10,8,2,2,2,1,0,1,1,,,,,,,6,0,0,2,2,0,0,0,16,0,0,571,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,,,,0,1,0,1,1,4,0,0,1,2,0,1,0,0,112,5,0,2,1,3,6,8,127,8,1,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_015710__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to2_x16_1fsp_retrain/Retrain_FT_RetrainMode/run_112/local_log.log,8,2664,5,16,0,0,2996,2,1,10,8,2,2,2,1,1,1,0,,,,,,,6,6,2,2,1,0,0,0,16,6,0,710,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,,,,0,1,0,1,1,4,0,0,1,2,0,1,0,0,144,5,0,2,1,3,6,8,135,8,1,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_015710__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to2_x16_1fsp_retrain/Retrain_FT_RetrainMode/run_112/local_log.log,8,6312,5,16,0,0,1266,2,1,18,16,5,5,5,1,1,0,0,,,,,,,0,0,0,2,1,0,0,0,16,0,0,510,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,,,,0,1,0,2,1,4,0,0,1,2,0,5,0,0,103,5,0,4,1,9,6,13,202,10,1,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_015710__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5_1to4_x16_2fsp/system2/run_51/local_log.log,8,6400,5,16,0,0,1250,4,1,17,9,11,11,11,0,0,0,0,,,,,,,6,4,0,2,2,0,0,0,16,6,0,911,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,,,,0,1,0,2,1,2,0,0,0,0,1,7,0,0,247,5,0,4,1,4,6,12,123,7,1,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_015710__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5_1to4_x16_2fsp/system2/run_51/local_log.log,8,2136,5,16,0,0,3732,4,1,8,4,4,4,4,0,0,0,0,,,,,,,6,6,2,2,2,0,0,0,16,0,0,305,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,,,,0,1,0,1,1,2,0,0,0,2,0,2,0,0,96,5,0,2,1,1,6,6,135,5,1,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_015710__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5_1to2_x16_2fsp/system2/run_41/local_log.log,8,6400,5,16,0,0,1250,2,1,18,10,5,5,5,0,1,0,1,,,,,,,4,6,1,1,2,0,0,0,16,6,0,720,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,,,,0,1,0,2,1,4,0,0,1,2,0,5,0,0,255,5,0,4,1,3,6,13,145,10,1,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_015710__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5_1to2_x16_2fsp/system2/run_41/local_log.log,8,2136,5,16,0,0,3732,2,1,10,8,2,2,2,1,1,0,1,,,,,,,6,6,1,1,2,0,0,0,16,0,0,858,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,,,,0,1,0,1,1,4,0,0,1,2,0,1,0,0,230,5,0,2,1,3,6,8,168,8,1,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_015710__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to4_x16_1fsp_retrain/Retrain_FT_start_sign/run_156/local_log.log,8,6400,5,16,0,0,1250,4,1,17,9,11,11,11,0,0,0,0,,,,,,,0,6,1,4,2,0,0,0,16,6,0,221,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,,,,0,1,0,2,1,2,0,0,0,0,1,7,0,0,165,5,0,4,1,4,6,12,176,7,1,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_015710__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to4_x16_1fsp_retrain/Retrain_FT_start_sign/run_156/local_log.log,8,6400,5,16,0,0,1250,4,1,17,9,11,11,11,0,1,0,0,,,,,,,0,4,0,4,2,0,0,0,16,0,0,443,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,,,,0,1,0,2,1,2,0,0,0,0,1,7,0,0,103,5,0,4,1,4,6,12,87,7,1,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_015710__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to4_x16_1fsp_retrain/Retrain_FT_DRAM_counter/run_21/local_log.log,8,5528,5,16,0,0,1446,4,1,17,15,10,10,10,1,1,1,1,,,,,,,0,6,1,1,2,0,0,0,16,6,0,767,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,,,,0,1,0,2,1,2,0,0,0,0,1,7,0,0,109,5,0,4,1,10,6,12,120,7,1,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_015710__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to4_x16_1fsp_retrain/Retrain_FT_DRAM_counter/run_21/local_log.log,8,1520,5,16,0,0,5236,4,1,5,4,2,2,2,1,1,1,0,,,,,,,0,0,0,1,2,0,0,0,16,0,0,938,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,,,,0,1,0,1,1,2,0,0,0,2,0,1,0,0,119,5,0,1,1,2,6,4,91,4,1,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_015710__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to4_x16_1fsp_retrain/Retrain_FT_RetrainMode/run_122/local_log.log,8,2968,5,16,0,0,2690,4,1,10,8,5,5,5,1,1,1,0,,,,,,,6,6,1,1,1,0,0,0,16,6,0,632,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,,,,0,1,0,1,1,2,0,0,0,2,0,4,0,0,145,5,0,2,1,5,6,8,134,5,1,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_015710__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/retrain_tests/LP5X_1to4_x16_1fsp_retrain/Retrain_FT_RetrainMode/run_122/local_log.log,8,7448,5,16,0,0,1074,4,1,22,11,12,12,12,0,0,1,1,,,,,,,6,6,2,1,1,0,0,0,16,0,0,914,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,,,,0,1,0,3,1,2,0,0,0,0,1,9,0,0,145,5,0,5,1,5,6,15,233,9,1,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_015710__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/swizzle_tests/ch1_X16_1to2_SWIZZLE_RANDOM/FreqRanges_MultiRank/run_113/local_log.log,8,5856,5,16,0,0,1366,2,1,18,10,5,5,5,0,0,0,0,,,,,,,6,4,2,2,2,0,0,0,16,6,0,855,15,15,3,0,8,1,4,0,1,0,1,2,3,4,1,6,3,0,5,0,0,8,2,3,0,7,6,4,1,5,0,0,1,8,7,6,5,3,2,4,1,0,0,0,0,0,1,0,0,0,0,1,3,,,,0,1,0,2,1,4,0,0,1,2,0,5,0,0,225,5,0,4,1,3,2,13,111,10,1,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_015710__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/swizzle_tests/ch1_X16_1to2_SWIZZLE_RANDOM/FreqRanges_MultiRank/run_113/local_log.log,8,5696,5,16,0,0,1404,2,1,18,10,5,5,5,0,0,0,1,,,,,,,4,0,0,2,2,0,0,0,16,0,0,774,15,15,3,0,8,1,4,0,1,0,1,2,3,4,1,6,3,0,5,0,0,8,2,3,0,7,6,4,1,5,0,0,1,8,7,6,5,3,2,4,1,0,0,0,0,0,1,0,0,0,0,1,3,,,,0,1,0,2,1,4,0,0,1,2,0,5,0,0,149,5,0,4,1,3,2,13,100,10,1,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_015710__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/swizzle_tests/ch1_X16_1to2_SWIZZLE_RANDOM/DMI_DBI/run_148/local_log.log,8,5760,5,16,0,0,1388,2,1,18,16,5,5,5,1,0,0,1,,,,,,,6,0,2,1,2,0,0,0,16,6,0,957,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,5,6,1,0,7,8,3,5,2,4,6,0,1,0,0,1,5,0,3,6,4,7,1,8,2,0,0,0,0,0,0,0,0,0,1,3,,,,0,1,0,2,1,4,0,0,1,2,0,5,0,0,193,5,0,4,1,9,4,13,187,10,1,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_015710__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/swizzle_tests/ch1_X16_1to2_SWIZZLE_RANDOM/DMI_DBI/run_148/local_log.log,8,4064,5,16,0,0,1966,2,1,12,10,3,3,3,1,0,0,1,,,,,,,4,0,0,1,2,0,0,0,16,0,0,679,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,5,6,1,0,7,8,3,5,2,4,6,0,1,0,0,1,5,0,3,6,4,7,1,8,2,0,0,0,0,0,0,0,0,0,1,3,,,,0,1,0,1,1,4,0,0,1,2,0,2,0,0,190,5,0,3,1,4,4,9,28,8,1,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_015710__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/swizzle_tests/ch1_X16_1to2_SWIZZLE_RANDOM/FreqRanges_SingleRank/run_8/local_log.log,8,5696,5,16,0,0,1404,2,1,20,16,5,5,5,1,0,1,1,,,,,,,0,0,1,2,2,0,0,0,16,6,0,293,15,15,3,0,8,1,4,0,1,0,1,2,3,0,6,1,2,5,4,1,0,6,3,7,2,0,1,5,8,4,0,0,1,4,6,0,3,1,7,2,5,8,0,0,0,0,0,0,0,0,0,1,3,,,,0,1,0,2,1,4,0,0,1,2,0,7,0,0,8,5,0,4,1,9,3,15,153,10,1,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_015710__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/swizzle_tests/ch1_X16_1to2_SWIZZLE_RANDOM/FreqRanges_SingleRank/run_8/local_log.log,8,6024,5,16,0,0,1328,2,1,18,10,5,5,5,0,0,0,0,,,,,,,0,0,0,2,2,0,0,0,16,0,0,783,15,15,3,0,8,1,4,0,1,0,1,2,3,0,6,1,2,5,4,1,0,6,3,7,2,0,1,5,8,4,0,0,1,4,6,0,3,1,7,2,5,8,0,0,0,0,0,0,0,0,0,1,3,,,,0,1,0,2,1,4,0,0,1,2,0,5,0,0,167,5,0,4,1,3,3,13,244,10,1,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_015710__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/swizzle_tests/ch1_X16_1to4_SWIZZLE_RANDOM_BYTE_SWAP/FreqRanges_MultiRank/run_127/local_log.log,8,6376,5,16,0,0,1254,4,1,17,16,11,11,11,1,0,0,1,,,,,,,0,0,2,4,2,0,0,0,16,6,0,523,15,15,3,0,8,1,4,0,1,0,1,2,3,2,0,4,1,5,3,1,1,3,0,6,5,1,8,4,7,2,0,0,0,3,2,6,4,7,1,5,0,8,0,0,0,0,1,0,0,0,0,1,3,,,,0,1,0,2,1,2,0,0,0,0,1,7,0,0,203,5,0,4,1,11,6,12,87,7,1,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_015710__andrei__CONFIG@r8750_VERIF@r8815_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/swizzle_tests/ch1_X16_1to4_SWIZZLE_RANDOM_BYTE_SWAP/FreqRanges_MultiRank/run_127/local_log.log,8,6040,5,16,0,0,1324,4,1,17,16,11,11,11,1,1,0,0,,,,,,,4,6,2,4,2,0,0,0,16,0,0,728,15,15,3,0,8,1,4,0,1,0,1,2,3,2,0,4,1,5,3,1,1,3,0,6,5,1,8,4,7,2,0,0,0,3,2,6,4,7,1,5,0,8,0,0,0,0,1,0,0,0,0,1,3,,,,0,1,0,2,1,2,0,0,0,0,1,7,0,0,68,5,0,4,1,11,6,12,218,7,1,
