,Path,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,tWDQS_on,tWDQS_off,csr_BL,csr_PDDS,csr_RPST,csr_DQSIntervalTimerRunTime,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iClkGatingMode,MinorMode_iCalibrationMode,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain,csr_RdqsPre,csr_WCKMode,tWCKENL_FS,tWCKPRE_Toggle_WR,csr_RpstMode,csr_RECC,csr_CKR,csr_BkOrg,csr_WCK_FM,tWCKENL_RD,csr_WECC,csr_CkMode,csr_WCK2DQIIntervalTimerRunTimeSetting,tWCKPST,csr_DVFSC,tWCKPRE_Static,csr_RdqsPst,tWCKENL_WR,BumpReMapCA_6,tWCKPRE_Toggle_FS,csr_WCK2DQOIntervalTimerRunTimeSetting,tWCKPRE_Toggle_RD,csr_WckPst,MinorMode_iSARLogicMode,MinorMode_iFWModeDebug
20750,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_SingleRank/run_1400/local_log.log,2164,4,16,1,0,1848,1,1,24,12,4,4,4,0,1,0,1,4.0,27.0,2.0,6.0,1.0,106.0,6,0,0,1,1,0,0,0,16,0,0,697,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20751,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_SingleRank/run_2457/local_log.log,454,4,16,1,0,8772,1,1,6,4,0,0,0,1,0,1,1,0.0,15.0,2.0,6.0,1.0,164.0,0,4,0,1,1,0,0,0,16,6,0,657,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20752,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_SingleRank/run_2457/local_log.log,392,4,16,1,0,10154,1,1,6,4,0,0,0,1,1,1,1,0.0,15.0,2.0,6.0,1.0,197.0,0,6,2,1,1,0,0,0,16,0,0,582,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20753,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_SingleRank/run_1101/local_log.log,2914,4,16,1,0,1372,1,1,28,26,5,5,5,1,1,0,0,18.0,42.0,2.0,6.0,1.0,244.0,4,0,2,1,1,0,0,0,16,6,0,135,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20754,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_SingleRank/run_1101/local_log.log,3154,4,16,1,0,1268,1,1,32,14,5,5,5,0,0,1,1,6.0,30.0,2.0,6.0,1.0,253.0,4,6,1,1,1,0,0,0,16,0,0,113,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20755,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_SingleRank/run_2211/local_log.log,1022,4,16,1,0,3908,1,1,10,6,1,1,1,0,0,0,1,0.0,18.0,2.0,6.0,1.0,230.0,0,4,1,1,1,0,0,0,16,6,0,181,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20756,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_SingleRank/run_2211/local_log.log,878,4,16,1,0,4546,1,1,10,8,1,1,1,1,0,0,0,0.0,20.0,2.0,6.0,1.0,190.0,0,4,1,1,1,0,0,0,16,0,0,519,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20757,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_stress_CBT1_TxDQ2_RxDq2/system/run_48/local_log.log,4072,4,16,1,0,982,1,1,40,18,7,7,7,0,1,1,1,8.0,36.0,2.0,6.0,1.0,32.0,4,6,1,1,1,0,0,0,16,6,0,173,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
20758,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_stress_CBT1_TxDQ2_RxDq2/system/run_48/local_log.log,4072,4,16,1,0,982,1,1,36,34,7,7,7,1,1,0,1,24.0,52.0,2.0,6.0,1.0,80.0,6,0,2,1,1,0,0,0,16,0,0,680,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
20759,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iRxEnhancedTrainMode/system/run_321/local_log.log,758,4,16,1,0,5264,1,1,10,8,1,1,1,1,0,0,1,0.0,20.0,2.0,6.0,1.0,170.0,0,4,0,1,1,0,0,0,16,6,0,356,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,1,0,0,1,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20760,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iRxEnhancedTrainMode/system/run_321/local_log.log,2596,4,16,1,0,1540,1,1,24,22,4,4,4,1,1,0,1,14.0,37.0,2.0,6.0,1.0,97.0,6,4,0,1,1,0,0,0,16,0,0,426,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,1,0,0,1,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20761,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iRxEnhancedTrainMode/system/run_3036/local_log.log,2844,4,16,1,0,1406,1,1,28,14,5,5,5,0,0,0,0,6.0,30.0,2.0,6.0,1.0,83.0,6,4,0,1,1,0,0,0,16,6,0,347,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,1,0,0,1,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20762,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iRxEnhancedTrainMode/system/run_3036/local_log.log,3570,4,16,1,0,1120,1,1,36,16,6,6,6,0,1,1,1,6.0,33.0,2.0,6.0,1.0,3.0,6,6,2,1,1,0,0,0,16,0,0,328,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,1,0,0,1,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20763,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iRxEnhancedTrainMode/DMI_DBI/run_247/local_log.log,3178,4,16,1,0,1258,1,1,28,14,5,5,5,0,0,0,1,6.0,30.0,2.0,6.0,1.0,241.0,6,6,2,1,1,0,0,0,16,6,0,759,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,1,0,0,1,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20764,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iRxEnhancedTrainMode/DMI_DBI/run_247/local_log.log,830,4,16,1,0,4808,1,1,10,6,1,1,1,0,0,0,1,0.0,18.0,2.0,6.0,1.0,87.0,0,6,0,1,1,0,0,0,16,0,0,574,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,1,0,0,1,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20765,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iRxEnhancedTrainMode/DMI_DBI/run_1547/local_log.log,3662,4,16,1,0,1092,1,1,36,16,6,6,6,0,0,1,1,6.0,33.0,2.0,6.0,1.0,123.0,4,6,1,1,1,0,0,0,16,6,0,220,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,1,0,0,1,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20766,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iRxEnhancedTrainMode/DMI_DBI/run_1547/local_log.log,938,4,16,1,0,4256,1,1,12,8,1,1,1,1,0,1,1,0.0,20.0,2.0,6.0,1.0,143.0,0,0,0,1,1,0,0,0,16,0,0,166,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,1,0,0,1,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20767,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iRxEnhancedTrainMode/DMI_DBI/run_3971/local_log.log,1942,4,16,1,0,2058,1,1,22,10,3,3,3,0,0,1,0,4.0,24.0,2.0,6.0,1.0,102.0,4,6,2,1,1,0,0,0,16,6,0,730,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,1,0,0,1,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20768,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iRxEnhancedTrainMode/DMI_DBI/run_3971/local_log.log,3188,4,16,1,0,1254,1,1,32,26,5,5,5,1,0,1,0,18.0,42.0,2.0,6.0,1.0,88.0,4,0,0,1,1,0,0,0,16,0,0,925,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,1,0,0,1,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20769,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iRxEnhancedTrainMode/DMI_DBI/run_4127/local_log.log,2988,4,16,1,0,1338,1,1,32,26,5,5,5,1,1,1,1,18.0,42.0,2.0,6.0,1.0,87.0,6,0,0,1,1,0,0,0,16,6,0,392,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,1,0,0,1,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20770,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iRxEnhancedTrainMode/DMI_DBI/run_4127/local_log.log,3240,4,16,1,0,1234,1,1,36,30,6,6,6,1,1,1,1,20.0,47.0,2.0,6.0,1.0,105.0,4,6,0,1,1,0,0,0,16,0,0,158,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,1,0,0,1,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20771,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iRxEnhancedTrainMode/DMI_DBI/run_3210/local_log.log,2148,4,16,1,0,1862,1,1,24,22,4,4,4,1,0,0,0,14.0,37.0,2.0,6.0,1.0,21.0,4,4,0,1,1,0,0,0,16,6,0,860,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,1,0,0,1,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20772,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iRxEnhancedTrainMode/DMI_DBI/run_3210/local_log.log,2586,4,16,1,0,1546,1,1,24,12,4,4,4,0,0,0,0,4.0,27.0,2.0,6.0,1.0,93.0,4,6,0,1,1,0,0,0,16,0,0,397,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,1,0,0,1,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20773,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iRxEnhancedTrainMode/DMI_DBI/run_2337/local_log.log,1994,4,16,1,0,2006,1,1,22,18,3,3,3,1,1,1,0,12.0,32.0,2.0,6.0,1.0,208.0,6,0,1,1,1,0,0,0,16,6,0,619,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,1,0,0,1,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20774,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iRxEnhancedTrainMode/DMI_DBI/run_2337/local_log.log,1742,4,16,1,0,2294,1,1,22,18,3,3,3,1,1,1,0,12.0,32.0,2.0,6.0,1.0,185.0,6,0,1,1,1,0,0,0,16,0,0,272,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,1,0,0,1,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20775,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iRxEnhancedTrainMode/DMI_DBI/run_4274/local_log.log,3030,4,16,1,0,1320,1,1,32,26,5,5,5,1,1,1,0,18.0,42.0,2.0,6.0,1.0,13.0,6,4,2,1,1,0,0,0,16,6,0,303,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,1,0,0,1,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
