,Path,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,tWDQS_on,tWDQS_off,csr_BL,csr_PDDS,csr_RPST,csr_DQSIntervalTimerRunTime,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iClkGatingMode,MinorMode_iCalibrationMode,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain,MinorMode_iSARLogicMode,csr_RdqsPre,csr_WCKMode,tWCKENL_FS,tWCKPRE_Toggle_WR,csr_RpstMode,csr_RECC,csr_CKR,csr_BkOrg,csr_WCK_FM,tWCKENL_RD,csr_WECC,csr_CkMode,csr_WCK2DQIIntervalTimerRunTimeSetting,tWCKPST,csr_DVFSC,tWCKPRE_Static,csr_RdqsPst,tWCKENL_WR,BumpReMapCA_6,tWCKPRE_Toggle_FS,csr_WCK2DQOIntervalTimerRunTimeSetting,tWCKPRE_Toggle_RD,csr_WckPst,MinorMode_iProductionTestMode,MinorMode_iFWModeDebug
34786,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4_X16_1to2/BLM/run_4679/local_log.log,2948,4,16,1,0,1356,1,1,28,26,5,5,5,1,0,0,1,18.0,42.0,2.0,6.0,1.0,125.0,4,6.0,1.0,2,1,0,0,0,16,6,0,680,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34787,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4_X16_1to2/BLM/run_4679/local_log.log,734,4,16,1,0,5436,1,1,12,6,1,1,1,0,0,1,0,0.0,18.0,2.0,6.0,1.0,211.0,0,4.0,0.0,2,1,0,0,0,16,0,0,603,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34788,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4_X16_1to2/BLM/run_4615/local_log.log,2638,4,16,1,0,1516,1,1,24,22,4,4,4,1,1,0,0,14.0,37.0,2.0,6.0,1.0,229.0,6,6.0,2.0,4,1,0,0,0,16,6,0,706,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34789,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4_X16_1to2/BLM/run_4615/local_log.log,2620,4,16,1,0,1526,1,1,24,12,4,4,4,0,1,0,0,4.0,27.0,2.0,6.0,1.0,181.0,4,4.0,1.0,4,1,0,0,0,16,0,0,785,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34790,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4_X16_1to2/BLM/run_6080/local_log.log,4000,4,16,1,0,1000,1,1,36,34,7,7,7,1,0,0,1,24.0,52.0,2.0,6.0,1.0,136.0,4,4.0,2.0,4,1,0,0,0,16,6,0,197,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34791,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4_X16_1to2/BLM/run_6080/local_log.log,2024,4,16,1,0,1976,1,1,20,10,3,3,3,0,1,0,0,4.0,24.0,2.0,6.0,1.0,232.0,4,0.0,0.0,4,1,0,0,0,16,0,0,353,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34792,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4_X16_1to2/BLM/run_6308/local_log.log,3256,4,16,1,0,1228,1,1,32,30,6,6,6,1,1,0,0,20.0,47.0,2.0,6.0,1.0,170.0,4,0.0,2.0,4,1,0,0,0,16,6,0,878,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34793,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4_X16_1to2/BLM/run_6308/local_log.log,3656,4,16,1,0,1094,1,1,32,16,6,6,6,0,0,0,1,6.0,33.0,2.0,6.0,1.0,98.0,6,0.0,2.0,4,1,0,0,0,16,0,0,110,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34794,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4_X16_1to2/BLM/run_5848/local_log.log,1842,4,16,1,0,2170,1,1,22,10,3,3,3,0,1,1,1,4.0,24.0,2.0,6.0,1.0,79.0,6,6.0,2.0,2,1,0,0,0,16,6,0,458,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34795,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4_X16_1to2/BLM/run_5848/local_log.log,4024,4,16,1,0,994,1,1,36,18,7,7,7,0,0,0,0,8.0,36.0,2.0,6.0,1.0,124.0,6,6.0,1.0,2,1,0,0,0,16,0,0,609,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34796,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4_X16_1to2/BLM/run_4687/local_log.log,2750,4,16,1,0,1454,1,1,28,26,5,5,5,1,0,0,1,18.0,42.0,2.0,6.0,1.0,221.0,4,6.0,2.0,1,1,0,0,0,16,6,0,303,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34797,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4_X16_1to2/BLM/run_4687/local_log.log,1738,4,16,1,0,2300,1,1,20,10,3,3,3,0,1,0,1,4.0,24.0,2.0,6.0,1.0,250.0,4,0.0,2.0,1,1,0,0,0,16,0,0,712,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34798,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4_X16_1to2/BLM/run_5596/local_log.log,2840,4,16,1,0,1408,1,1,32,26,5,5,5,1,0,1,0,18.0,42.0,2.0,6.0,1.0,218.0,6,6.0,0.0,2,1,0,0,0,16,6,0,258,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34799,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4_X16_1to2/BLM/run_5596/local_log.log,3394,4,16,1,0,1178,1,1,32,16,6,6,6,0,1,0,0,6.0,33.0,2.0,6.0,1.0,23.0,6,4.0,0.0,2,1,0,0,0,16,0,0,311,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34800,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4_X16_1to2/BLM/run_6072/local_log.log,3558,4,16,1,0,1124,1,1,36,30,6,6,6,1,1,1,1,20.0,47.0,2.0,6.0,1.0,237.0,6,0.0,2.0,2,1,0,0,0,16,6,0,655,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34801,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4_X16_1to2/BLM/run_6072/local_log.log,3174,4,16,1,0,1260,1,1,32,26,5,5,5,1,1,1,0,18.0,42.0,2.0,6.0,1.0,48.0,6,6.0,1.0,2,1,0,0,0,16,0,0,929,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34802,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4_X16_1to2/BLM/run_4695/local_log.log,3868,4,16,1,0,1034,1,1,36,34,7,7,7,1,0,0,1,24.0,52.0,2.0,6.0,1.0,164.0,6,4.0,2.0,1,1,0,0,0,16,6,0,821,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34803,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4_X16_1to2/BLM/run_4695/local_log.log,2828,4,16,1,0,1414,1,1,28,14,5,5,5,0,1,0,0,6.0,30.0,2.0,6.0,1.0,122.0,4,0.0,1.0,1,1,0,0,0,16,0,0,775,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34804,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4_X16_1to2/BLM/run_6236/local_log.log,2970,4,16,1,0,1346,1,1,32,14,5,5,5,0,1,1,0,6.0,30.0,2.0,6.0,1.0,43.0,4,4.0,1.0,4,1,0,0,0,16,6,0,580,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34805,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4_X16_1to2/BLM/run_6236/local_log.log,2772,4,16,1,0,1442,1,1,32,26,5,5,5,1,1,1,1,18.0,42.0,2.0,6.0,1.0,238.0,6,0.0,0.0,4,1,0,0,0,16,0,0,925,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34806,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4_X16_1to2/BLM/run_6040/local_log.log,3284,4,16,1,0,1218,1,1,36,30,6,6,6,1,1,1,1,20.0,47.0,2.0,6.0,1.0,218.0,6,6.0,2.0,2,1,0,0,0,16,6,0,513,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34807,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4_X16_1to2/BLM/run_6040/local_log.log,1136,4,16,1,0,3516,1,1,14,8,2,2,2,0,1,0,0,0.0,21.0,2.0,6.0,1.0,134.0,0,4.0,0.0,2,1,0,0,0,16,0,0,321,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34808,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4_X16_1to2/BLM/run_6500/local_log.log,3110,4,16,1,0,1286,1,1,32,26,5,5,5,1,0,1,0,18.0,42.0,2.0,6.0,1.0,83.0,6,4.0,1.0,4,1,0,0,0,16,6,0,228,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34809,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4_X16_1to2/BLM/run_6500/local_log.log,2192,4,16,1,0,1824,1,1,28,12,4,4,4,0,0,1,1,4.0,27.0,2.0,6.0,1.0,197.0,4,0.0,0.0,4,1,0,0,0,16,0,0,370,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34810,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4_X16_1to2/BLM/run_4639/local_log.log,1074,4,16,1,0,3718,1,1,16,12,2,2,2,1,0,1,0,6.0,25.0,2.0,6.0,1.0,196.0,6,0.0,0.0,1,1,0,0,0,16,6,0,878,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34811,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4_X16_1to2/BLM/run_4639/local_log.log,3584,4,16,1,0,1116,1,1,36,30,6,6,6,1,0,1,0,20.0,47.0,2.0,6.0,1.0,81.0,4,0.0,0.0,1,1,0,0,0,16,0,0,770,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34812,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/datapath_tests/LP4_X16_1to2/BLM/run_5488/local_log.log,2158,4,16,1,0,1852,1,1,28,12,4,4,4,0,0,1,1,4.0,27.0,2.0,6.0,1.0,116.0,6,6.0,1.0,4,1,0,0,0,16,6,0,811,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
