,Path,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,tWDQS_on,tWDQS_off,csr_BL,csr_PDDS,csr_RPST,csr_DQSIntervalTimerRunTime,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iSARLogicMode,MinorMode_iProductionTestMode,MinorMode_iFWModeDebug,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain,MinorMode_iClkGatingMode,csr_RdqsPre,csr_WCKMode,tWCKENL_FS,tWCKPRE_Toggle_WR,csr_RpstMode,csr_RECC,csr_CKR,csr_BkOrg,csr_WCK_FM,tWCKENL_RD,csr_WECC,csr_CkMode,csr_WCK2DQIIntervalTimerRunTimeSetting,tWCKPST,tWCKPRE_Static,csr_RdqsPst,tWCKENL_WR,BumpReMapCA_6,tWCKPRE_Toggle_FS,csr_WCK2DQOIntervalTimerRunTimeSetting,tWCKPRE_Toggle_RD,csr_WckPst
3537,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/system_tests/ch1_1to2_x8_1fsp_retrain/Retrain_FT_UI_limit/run_6838/local_log.log,1272,4,8,1,0,3140,1,1,18,12,2,2,2,1,0,1,1,6.0,25.0,2.0,6.0,1.0,137.0,6,0.0,1.0,2,1,0,0,0,16,0,0,165,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3538,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/system_tests/ch1_1to2_x8_1fsp_retrain/Retrain_FT_UI_limit/run_6479/local_log.log,3898,4,8,1,0,1026,1,1,40,34,7,7,7,1,1,0,0,24.0,52.0,2.0,6.0,1.0,159.0,4,0.0,1.0,1,1,0,0,0,16,0,0,336,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3539,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/system_tests/ch1_1to2_x8_1fsp_retrain/Retrain_FT_UI_limit/run_6479/local_log.log,1860,4,8,1,0,2150,1,1,22,18,3,3,3,1,0,0,0,12.0,32.0,2.0,6.0,1.0,136.0,6,6.0,1.0,1,1,0,0,0,16,0,0,253,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3540,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/system_tests/ch1_1to2_x8_1fsp_retrain/Retrain_FT_UI_limit/run_1088/local_log.log,1968,4,8,1,0,2032,1,1,24,18,3,3,3,1,1,1,0,12.0,32.0,2.0,6.0,1.0,84.0,4,6.0,2.0,4,1,0,0,0,16,0,0,318,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3541,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/system_tests/ch1_1to2_x8_1fsp_retrain/Retrain_FT_UI_limit/run_1088/local_log.log,3514,4,8,1,0,1138,1,1,36,30,6,6,6,1,1,0,0,20.0,47.0,2.0,6.0,1.0,194.0,6,0.0,0.0,4,1,0,0,0,16,0,0,498,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3542,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/system_tests/ch1_1to2_x8_1fsp_retrain/Retrain_FT_UI_limit/run_6420/local_log.log,3384,4,8,1,0,1182,1,1,36,30,6,6,6,1,0,0,1,20.0,47.0,2.0,6.0,1.0,82.0,6,6.0,0.0,1,1,0,0,0,16,0,0,883,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3543,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/system_tests/ch1_1to2_x8_1fsp_retrain/Retrain_FT_UI_limit/run_6420/local_log.log,3610,4,8,1,0,1108,1,1,36,16,6,6,6,0,0,0,0,6.0,33.0,2.0,6.0,1.0,149.0,6,6.0,1.0,1,1,0,0,0,16,0,0,258,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3544,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/system_tests/ch1_1to2_x8_1fsp_retrain/Retrain_FT_UI_limit/run_769/local_log.log,3278,4,8,1,0,1220,1,1,36,30,6,6,6,1,1,0,1,20.0,47.0,2.0,6.0,1.0,120.0,4,6.0,1.0,4,1,0,0,0,16,0,0,599,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3545,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/system_tests/ch1_1to2_x8_1fsp_retrain/Retrain_FT_UI_limit/run_769/local_log.log,3366,4,8,1,0,1188,1,1,40,30,6,6,6,1,1,1,1,20.0,47.0,2.0,6.0,1.0,221.0,4,6.0,0.0,4,1,0,0,0,16,0,0,490,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3546,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/system_tests/ch1_1to2_x8_1fsp_retrain/Retrain_FT_UI_limit/run_4865/local_log.log,3682,4,8,1,0,1086,1,1,40,16,6,6,6,0,0,1,0,6.0,33.0,2.0,6.0,1.0,141.0,6,4.0,2.0,4,1,0,0,0,16,0,0,648,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3547,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/system_tests/ch1_1to2_x8_1fsp_retrain/Retrain_FT_UI_limit/run_4865/local_log.log,4098,4,8,1,0,976,1,1,40,18,7,7,7,0,1,0,0,8.0,36.0,2.0,6.0,1.0,64.0,4,0.0,2.0,4,1,0,0,0,16,0,0,890,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3548,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/system_tests/ch1_1to2_x8_1fsp_retrain/Retrain_FT_DRAM_counter/run_862/local_log.log,692,4,8,1,0,5764,1,1,12,6,1,1,1,0,0,1,1,0.0,18.0,2.0,6.0,1.0,226.0,0,6.0,0.0,2,1,0,0,0,16,0,0,601,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3549,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/system_tests/ch1_1to2_x8_1fsp_retrain/Retrain_FT_DRAM_counter/run_862/local_log.log,3236,4,8,1,0,1236,1,1,36,30,6,6,6,1,1,0,0,20.0,47.0,2.0,6.0,1.0,247.0,4,0.0,1.0,2,1,0,0,0,16,0,0,485,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3550,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/system_tests/ch1_1to2_x8_1fsp_retrain/Retrain_FT_DRAM_counter/run_3093/local_log.log,3360,4,8,1,0,1190,1,1,36,16,6,6,6,0,0,0,0,6.0,33.0,2.0,6.0,1.0,153.0,6,4.0,2.0,4,1,0,0,0,16,0,0,158,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3551,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/system_tests/ch1_1to2_x8_1fsp_retrain/Retrain_FT_DRAM_counter/run_3093/local_log.log,4024,4,8,1,0,994,1,1,44,18,7,7,7,0,0,1,1,8.0,36.0,2.0,6.0,1.0,164.0,6,0.0,2.0,4,1,0,0,0,16,0,0,712,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3552,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/system_tests/ch1_1to2_x8_1fsp_retrain/Retrain_FT_DRAM_counter/run_75/local_log.log,808,4,8,1,0,4940,1,1,12,8,1,1,1,1,0,1,1,0.0,20.0,2.0,6.0,1.0,74.0,0,4.0,0.0,4,1,0,0,0,16,0,0,800,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3553,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/system_tests/ch1_1to2_x8_1fsp_retrain/Retrain_FT_DRAM_counter/run_75/local_log.log,2638,4,8,1,0,1516,1,1,30,12,4,4,4,0,0,1,0,4.0,27.0,2.0,6.0,1.0,127.0,6,0.0,2.0,4,1,0,0,0,16,0,0,417,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3554,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/system_tests/ch1_1to2_x8_1fsp_retrain/Retrain_FT_DRAM_counter/run_519/local_log.log,3532,4,8,1,0,1132,1,1,36,30,6,6,6,1,0,0,1,20.0,47.0,2.0,6.0,1.0,138.0,6,0.0,1.0,1,1,0,0,0,16,0,0,974,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3555,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/system_tests/ch1_1to2_x8_1fsp_retrain/Retrain_FT_DRAM_counter/run_519/local_log.log,2886,4,8,1,0,1386,1,1,32,14,5,5,5,0,1,0,1,6.0,30.0,2.0,6.0,1.0,190.0,4,0.0,0.0,1,1,0,0,0,16,0,0,792,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3556,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/system_tests/ch1_1to2_x8_1fsp_retrain/Retrain_FT_DRAM_counter/run_3305/local_log.log,1878,4,8,1,0,2128,1,1,22,18,3,3,3,1,0,0,1,12.0,32.0,2.0,6.0,1.0,209.0,4,4.0,0.0,4,1,0,0,0,16,0,0,493,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3557,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/system_tests/ch1_1to2_x8_1fsp_retrain/Retrain_FT_DRAM_counter/run_3305/local_log.log,2988,4,8,1,0,1338,1,1,32,14,5,5,5,0,1,0,1,6.0,30.0,2.0,6.0,1.0,228.0,4,6.0,2.0,4,1,0,0,0,16,0,0,932,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3558,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/system_tests/ch1_1to2_x8_1fsp_retrain/Retrain_FT_DRAM_counter/run_2832/local_log.log,1240,4,8,1,0,3222,1,1,18,12,2,2,2,1,0,1,1,6.0,25.0,2.0,6.0,1.0,69.0,4,4.0,2.0,4,1,0,0,0,16,0,0,617,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3559,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/system_tests/ch1_1to2_x8_1fsp_retrain/Retrain_FT_DRAM_counter/run_2832/local_log.log,4106,4,8,1,0,974,1,1,44,34,7,7,7,1,0,1,0,24.0,52.0,2.0,6.0,1.0,127.0,6,0.0,1.0,4,1,0,0,0,16,0,0,117,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3560,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/system_tests/ch1_1to2_x8_1fsp_retrain/Retrain_FT_RetrainMode/run_3151/local_log.log,1580,4,8,1,0,2530,1,1,16,12,2,2,2,1,0,0,0,6.0,25.0,2.0,6.0,1.0,100.0,6,6.0,2.0,4,2,0,0,0,16,0,0,927,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3561,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/system_tests/ch1_1to2_x8_1fsp_retrain/Retrain_FT_RetrainMode/run_3151/local_log.log,1418,4,8,1,0,2818,1,1,18,12,2,2,2,1,1,1,0,6.0,25.0,2.0,6.0,1.0,210.0,6,4.0,0.0,4,2,0,0,0,16,0,0,682,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3562,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/system_tests/ch1_1to2_x8_1fsp_retrain/Retrain_FT_RetrainMode/run_4722/local_log.log,2534,4,8,1,0,1578,1,1,26,12,4,4,4,0,0,0,0,4.0,27.0,2.0,6.0,1.0,222.0,4,4.0,2.0,1,2,0,0,0,16,0,0,615,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
