Path,Phy_Cfg,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,tWDQS_on,tWDQS_off,csr_BL,csr_PDDS,csr_RPST,csr_DQSIntervalTimerRunTime,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain,MinorMode_iClkGatingMode
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/training_tests/ch1_X16_1to2_stress_CBT2_TxDQ2_RxDq2/system/run_75/local_log.log,3,4032,4,16,1,0,992,1,1,36,18,7,7,7,0,0,0,0,8,36,2,6,1,227,6,4,1,4,1,0,0,0,16,0,0,877,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,2,2,2,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/training_tests/ch1_X16_1to2_stress_CBT2_TxDQ2_RxDq2/system/run_75/local_log.log,3,3936,4,16,1,0,1016,1,1,36,34,7,7,7,1,1,0,0,24,52,2,6,1,199,4,4,2,4,1,0,0,0,16,0,0,368,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,2,2,2,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/training_tests/ch1_X16_1to4_stress_CBT2_TxDQ1_RxDq2/system/run_212/local_log.log,3,2402,4,16,0,0,3328,1,1,24,12,4,4,4,0,1,0,1,4,27,2,6,1,137,4,6,0,2,1,0,0,0,16,0,0,634,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,1,2,2,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/training_tests/ch1_X16_1to4_stress_CBT2_TxDQ1_RxDq2/system/run_212/local_log.log,3,3002,4,16,0,0,2664,1,1,28,26,5,5,5,1,1,0,1,18,42,2,6,1,95,6,6,1,2,1,0,0,0,16,0,0,838,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,1,2,2,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/training_tests/ch1_X8_1to2_MinorMode_iClkGatingMode_2/FreqRanges_MultiRank/run_342/local_log.log,3,4264,4,8,1,0,938,1,1,40,18,7,7,7,0,0,0,0,8,36,2,6,1,88,4,6,1,2,1,0,0,0,16,0,0,516,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,,,,2
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/training_tests/ch1_X8_1to2_MinorMode_iClkGatingMode_2/FreqRanges_MultiRank/run_342/local_log.log,3,4264,4,8,1,0,938,1,1,40,18,7,7,7,0,1,0,0,8,36,2,6,1,222,6,6,1,2,1,0,0,0,16,0,0,856,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,,,,2
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/training_tests/ch1_X8_1to2_MinorMode_iClkGatingMode_2/DMI_DBI/run_430/local_log.log,3,3044,4,8,1,0,1314,1,1,32,26,5,5,5,1,0,0,1,18,42,2,6,1,135,4,6,1,2,1,0,0,0,16,0,0,805,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,,,,2
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/training_tests/ch1_X8_1to2_MinorMode_iClkGatingMode_2/DMI_DBI/run_430/local_log.log,3,2098,4,8,1,0,1906,1,1,22,10,3,3,3,0,0,0,1,4,24,2,6,1,242,4,6,2,2,1,0,0,0,16,0,0,670,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,,,,2
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/training_tests/ch1_X8_1to2_MinorMode_iClkGatingMode_2/FreqRanges_SingleRank/run_186/local_log.log,3,4264,4,8,1,0,938,1,1,44,34,7,7,7,1,1,1,1,24,52,2,6,1,143,4,4,2,1,1,0,0,0,16,0,0,539,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,,,,2
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/training_tests/ch1_X8_1to2_MinorMode_iClkGatingMode_2/FreqRanges_SingleRank/run_186/local_log.log,3,4264,4,8,1,0,938,1,1,40,34,7,7,7,1,0,0,0,24,52,2,6,1,217,6,0,0,1,1,0,0,0,16,0,0,298,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,,,,2
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/training_tests/ch1_X8_1to2_MinorMode_iRxReadGateScheme/FreqRanges_MultiRank/run_340/local_log.log,3,4264,4,8,1,0,938,1,1,44,18,7,7,7,0,1,1,0,8,36,2,6,1,43,4,6,0,2,1,0,0,0,16,0,0,280,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,3,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/training_tests/ch1_X8_1to2_MinorMode_iRxReadGateScheme/FreqRanges_MultiRank/run_340/local_log.log,3,4264,4,8,1,0,938,1,1,40,18,7,7,7,0,1,0,1,8,36,2,6,1,200,4,0,1,2,1,0,0,0,16,0,0,587,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,3,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/training_tests/ch1_X8_1to2_MinorMode_iRxReadGateScheme/DMI_DBI/run_429/local_log.log,3,2176,4,8,1,0,1838,1,1,26,22,4,4,4,1,0,0,1,14,37,2,6,1,59,4,6,0,4,1,0,0,0,16,0,0,639,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,3,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/training_tests/ch1_X8_1to2_MinorMode_iRxReadGateScheme/DMI_DBI/run_429/local_log.log,3,2244,4,8,1,0,1782,1,1,26,22,4,4,4,1,0,0,1,14,37,2,6,1,228,6,4,2,4,1,0,0,0,16,0,0,456,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,3,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/training_tests/ch1_X8_1to2_MinorMode_iRxReadGateScheme/FreqRanges_SingleRank/run_184/local_log.log,3,4264,4,8,1,0,938,1,1,40,34,7,7,7,1,1,0,1,24,52,2,6,1,245,4,4,2,1,1,0,0,0,16,0,0,448,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,3,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/training_tests/ch1_X8_1to2_MinorMode_iRxReadGateScheme/FreqRanges_SingleRank/run_184/local_log.log,3,4264,4,8,1,0,938,1,1,44,34,7,7,7,1,0,1,1,24,52,2,6,1,29,4,0,1,1,1,0,0,0,16,0,0,538,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,3,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/training_tests/ch1_X8_1to2_Save_restore_enhanced_tests/system_retention/run_190/local_log.log,3,2438,4,8,1,0,1640,1,1,26,22,4,4,4,1,0,0,1,14,37,2,6,1,57,6,6,2,4,1,0,0,0,16,0,0,114,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,2,2,2,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/training_tests/ch1_X8_1to2_Save_restore_enhanced_tests/system_retention/run_190/local_log.log,3,1222,4,8,1,0,3268,1,1,16,12,2,2,2,1,0,0,0,6,25,2,6,1,40,4,0,1,4,1,0,0,0,16,0,0,809,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,2,2,2,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/training_tests/ch1_X8_1to4_cross_stress_CBT_TxDQ/system/run_248/local_log.log,3,3808,4,8,0,0,2100,1,1,40,34,7,7,7,1,0,0,0,24,52,2,6,1,194,6,4,0,2,1,0,0,0,16,0,0,860,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,2,,2,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/training_tests/ch1_X8_1to4_cross_stress_CBT_TxDQ/system/run_248/local_log.log,3,4048,4,8,0,0,1976,1,1,40,18,7,7,7,0,0,0,0,8,36,2,6,1,221,6,6,0,2,1,0,0,0,16,0,0,144,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,2,,2,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/training_tests/ch1_X8_1to4_MinorMode_iRxDQVrefTrain_1/system/run_242/local_log.log,3,4148,4,8,0,0,1928,1,1,44,18,7,7,7,0,0,1,0,8,36,2,6,1,12,6,0,0,4,1,0,0,0,16,0,0,402,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,,1,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/training_tests/ch1_X8_1to4_MinorMode_iRxDQVrefTrain_1/system/run_242/local_log.log,3,4114,4,8,0,0,1944,1,1,44,34,7,7,7,1,1,1,0,24,52,2,6,1,107,6,4,0,4,1,0,0,0,16,0,0,229,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,,1,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/training_tests/ch1_X16_1to2_MinorMode_iCBTVrefTrain_2/FreqRanges_MultiRank/run_277/local_log.log,3,4264,4,16,1,0,938,1,1,36,18,7,7,7,0,0,0,0,8,36,2,6,1,200,6,0,0,4,1,0,0,0,16,0,0,666,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,2,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/training_tests/ch1_X16_1to2_MinorMode_iCBTVrefTrain_2/FreqRanges_MultiRank/run_277/local_log.log,3,4264,4,16,1,0,938,1,1,40,34,7,7,7,1,1,1,0,24,52,2,6,1,132,4,0,1,4,1,0,0,0,16,0,0,849,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,2,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/training_tests/ch1_X16_1to2_MinorMode_iCBTVrefTrain_2/system/run_383/local_log.log,3,2212,4,16,1,0,1808,1,1,24,22,4,4,4,1,1,0,0,14,37,2,6,1,44,4,0,0,2,1,0,0,0,16,0,0,977,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,2,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/training_tests/ch1_X16_1to2_MinorMode_iCBTVrefTrain_2/system/run_383/local_log.log,3,2530,4,16,1,0,1580,1,1,28,12,4,4,4,0,1,1,0,4,27,2,6,1,236,6,4,0,2,1,0,0,0,16,0,0,152,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,2,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/training_tests/ch1_X16_1to2_MinorMode_iCBTVrefTrain_2/FreqRanges_SingleRank/run_20/local_log.log,3,4264,4,16,1,0,938,1,1,40,18,7,7,7,0,1,1,1,8,36,2,6,1,15,4,4,2,1,1,0,0,0,16,0,0,396,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,2,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/training_tests/ch1_X16_1to2_MinorMode_iCBTVrefTrain_2/FreqRanges_SingleRank/run_20/local_log.log,3,4264,4,16,1,0,938,1,1,36,34,7,7,7,1,0,0,0,24,52,2,6,1,247,4,4,2,1,1,0,0,0,16,0,0,905,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,2,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/training_tests/ch1_X8_1to4_stress_CBT1_TxDQ2_RxDq2/system/run_253/local_log.log,3,2784,4,8,0,0,2872,1,1,36,14,5,5,5,0,0,1,0,6,30,2,6,1,206,4,0,1,1,1,0,0,0,16,0,0,944,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,2,2,1,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/training_tests/ch1_X8_1to4_stress_CBT1_TxDQ2_RxDq2/system/run_253/local_log.log,3,3508,4,8,0,0,2280,1,1,36,30,6,6,6,1,0,0,0,20,47,2,6,1,193,4,0,0,1,1,0,0,0,16,0,0,970,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,2,2,1,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/training_tests/ch1_X16_1to2_MinorMode_iRxReadGateScheme/FreqRanges_MultiRank/run_311/local_log.log,3,4264,4,16,1,0,938,1,1,36,18,7,7,7,0,1,0,1,8,36,2,6,1,91,4,4,1,4,1,0,0,0,16,0,0,372,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,3,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/training_tests/ch1_X16_1to2_MinorMode_iRxReadGateScheme/FreqRanges_MultiRank/run_311/local_log.log,3,4264,4,16,1,0,938,1,1,40,34,7,7,7,1,1,1,0,24,52,2,6,1,0,6,6,2,4,1,0,0,0,16,0,0,671,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,3,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/training_tests/ch1_X16_1to2_MinorMode_iRxReadGateScheme/DMI_DBI/run_408/local_log.log,3,2106,4,16,1,0,1898,1,1,20,18,3,3,3,1,0,0,1,12,32,2,6,1,224,4,6,1,1,1,0,0,0,16,0,0,528,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,3,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/training_tests/ch1_X16_1to2_MinorMode_iRxReadGateScheme/DMI_DBI/run_408/local_log.log,3,1740,4,16,1,0,2298,1,1,20,18,3,3,3,1,0,0,1,12,32,2,6,1,75,4,4,2,1,1,0,0,0,16,0,0,840,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,3,1,,,,
/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/training_tests/ch1_X16_1to2_MinorMode_iRxReadGateScheme/FreqRanges_SingleRank/run_100/local_log.log,3,4264,4,16,1,0,938,1,1,40,34,7,7,7,1,0,1,1,24,52,2,6,1,107,4,0,2,1,1,0,0,0,16,0,0,105,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,3,1,,,,
