,Path,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,csr_DVFSC,tWCKENL_WR,tWCKENL_RD,tWCKENL_FS,tWCKPRE_Static,tWCKPRE_Toggle_WR,tWCKPRE_Toggle_RD,tWCKPRE_Toggle_FS,tWCKPST,csr_CkMode,csr_BkOrg,csr_RdqsPst,csr_RdqsPre,csr_WckPst,csr_RpstMode,csr_WCK_FM,csr_CKR,csr_WCKMode,csr_RECC,csr_WECC,csr_WCK2DQIIntervalTimerRunTimeSetting,csr_WCK2DQOIntervalTimerRunTimeSetting,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCA_6,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iClkGatingMode,MinorMode_iCalibrationMode,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain,tWDQS_off,csr_BL,csr_RPST,csr_DQSIntervalTimerRunTime,tWDQS_on,csr_PDDS
154,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4_X8_1to4/WL/run_2193/local_log.log,756,4,8,0,0,10556,1,1,10,6,1,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,2,0,0,0,16,6,0,585,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3,1,,,,18.0,2.0,1.0,40.0,0.0,6.0
155,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4_X8_1to4/WL/run_2193/local_log.log,892,4,8,0,0,8952,1,1,12,6,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,0,4,0,1,2,0,0,0,16,0,0,595,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3,1,,,,18.0,2.0,1.0,57.0,0.0,6.0
156,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4_X8_1to4/WL/run_2440/local_log.log,4200,4,8,0,0,1904,1,1,44,34,7,7,7,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,6,6,0,2,2,0,0,0,16,6,0,422,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3,1,,,,52.0,2.0,1.0,194.0,24.0,6.0
157,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4_X8_1to4/WL/run_2440/local_log.log,4122,4,8,0,0,1940,1,1,40,34,7,7,7,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,6,6,2,2,2,0,0,0,16,0,0,806,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3,1,,,,52.0,2.0,1.0,37.0,24.0,6.0
158,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4_X8_1to4/WL/run_2631/local_log.log,3538,4,8,0,0,2260,1,1,40,30,6,6,6,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,6,0,2,2,2,0,0,0,16,6,0,766,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3,1,,,,47.0,2.0,1.0,227.0,20.0,6.0
159,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4_X8_1to4/WL/run_2631/local_log.log,3326,4,8,0,0,2404,1,1,40,30,6,6,6,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,6,6,1,2,2,0,0,0,16,0,0,670,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3,1,,,,47.0,2.0,1.0,207.0,20.0,6.0
160,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4_X8_1to4/WL/run_5341/local_log.log,1334,4,8,0,0,5992,1,1,16,8,2,2,2,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,2,0,0,0,16,6,0,390,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,21.0,2.0,1.0,198.0,0.0,6.0
161,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4_X8_1to4/WL/run_5341/local_log.log,1566,4,8,0,0,5104,1,1,16,8,2,2,2,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,6,1,1,2,0,0,0,16,0,0,125,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,21.0,2.0,1.0,43.0,0.0,6.0
162,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4_X8_1to4/WL/run_4564/local_log.log,1270,4,8,0,0,6292,1,1,18,12,2,2,2,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,4,0,0,4,2,0,0,0,16,6,0,972,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,25.0,2.0,1.0,2.0,6.0,6.0
163,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4_X8_1to4/WL/run_4564/local_log.log,1280,4,8,0,0,6244,1,1,18,12,2,2,2,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,6,0,0,4,2,0,0,0,16,0,0,222,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,25.0,2.0,1.0,123.0,6.0,6.0
164,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4_X8_1to4/WL/run_2655/local_log.log,2876,4,8,0,0,2780,1,1,32,26,5,5,5,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,6,4,0,2,2,0,0,0,16,6,0,777,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,42.0,2.0,1.0,10.0,18.0,6.0
165,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4_X8_1to4/WL/run_2655/local_log.log,2954,4,8,0,0,2708,1,1,32,26,5,5,5,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,6,6,2,2,2,0,0,0,16,0,0,112,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,42.0,2.0,1.0,186.0,18.0,6.0
166,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4_X8_1to4/WL/run_1376/local_log.log,2600,4,8,0,0,3076,1,1,26,12,4,4,4,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,4,6,0,1,2,0,0,0,16,6,0,157,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,27.0,2.0,1.0,163.0,4.0,6.0
167,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4_X8_1to4/WL/run_1376/local_log.log,2234,4,8,0,0,3580,1,1,26,12,4,4,4,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,6,0,2,1,2,0,0,0,16,0,0,456,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,27.0,2.0,1.0,87.0,4.0,6.0
168,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4_X8_1to4/WL/run_2751/local_log.log,652,4,8,0,0,12236,1,1,12,8,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,2,0,0,0,16,6,0,240,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,20.0,2.0,1.0,216.0,0.0,6.0
169,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4_X8_1to4/WL/run_2751/local_log.log,672,4,8,0,0,11872,1,1,10,8,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,6,0,2,2,0,0,0,16,0,0,126,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,20.0,2.0,1.0,196.0,0.0,6.0
170,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4_X8_1to4/WL/run_5617/local_log.log,1724,4,8,0,0,4636,1,1,24,18,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,6,4,0,1,2,0,0,0,16,6,0,431,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3,1,,,,32.0,2.0,1.0,110.0,12.0,6.0
171,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4_X8_1to4/WL/run_5617/local_log.log,1958,4,8,0,0,4084,1,1,24,18,3,3,3,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,6,0,2,1,2,0,0,0,16,0,0,526,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3,1,,,,32.0,2.0,1.0,114.0,12.0,6.0
172,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4_X8_1to4/WL/run_3701/local_log.log,2468,4,8,0,0,3240,1,1,30,12,4,4,4,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,6,6,0,1,2,0,0,0,16,6,0,191,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3,1,,,,27.0,2.0,1.0,189.0,4.0,6.0
173,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4_X8_1to4/WL/run_3701/local_log.log,2530,4,8,0,0,3160,1,1,30,12,4,4,4,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,6,0,2,1,2,0,0,0,16,0,0,393,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3,1,,,,27.0,2.0,1.0,76.0,4.0,6.0
174,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4_X8_1to4/BL/run_403/local_log.log,1818,4,8,0,0,4396,1,1,22,18,3,3,3,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,4,4,1,1,2,0,0,0,16,6,0,698,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3,1,,,,32.0,2.0,1.0,205.0,12.0,6.0
175,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4_X8_1to4/BL/run_403/local_log.log,1426,4,8,0,0,5604,1,1,16,12,2,2,2,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,4,4,0,1,2,0,0,0,16,0,0,667,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3,1,,,,25.0,2.0,1.0,234.0,6.0,6.0
176,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4_X8_1to4/BL/run_5041/local_log.log,4174,4,8,0,0,1916,1,1,44,34,7,7,7,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,6,0,1,2,2,0,0,0,16,6,0,925,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,52.0,2.0,1.0,96.0,24.0,6.0
177,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4_X8_1to4/BL/run_5041/local_log.log,3584,4,8,0,0,2232,1,1,40,16,6,6,6,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,6,6,0,2,2,0,0,0,16,0,0,431,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,33.0,2.0,1.0,248.0,6.0,6.0
178,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4_X8_1to4/BL/run_3303/local_log.log,2114,4,8,0,0,3784,1,1,24,10,3,3,3,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,6,4,0,1,2,0,0,0,16,6,0,235,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3,1,,,,24.0,2.0,1.0,178.0,4.0,6.0
179,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4_X8_1to4/BL/run_3303/local_log.log,3702,4,8,0,0,2160,1,1,40,30,6,6,6,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,4,6,2,1,2,0,0,0,16,0,0,110,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3,1,,,,47.0,2.0,1.0,26.0,20.0,6.0
180,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4_X8_1to4/BL/run_738/local_log.log,1872,4,8,0,0,4272,1,1,22,18,3,3,3,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,4,6,1,1,2,0,0,0,16,6,0,531,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,32.0,2.0,1.0,207.0,12.0,6.0
181,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4_X8_1to4/BL/run_738/local_log.log,1174,4,8,0,0,6804,1,1,16,12,2,2,2,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,6,6,2,1,2,0,0,0,16,0,0,418,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,25.0,2.0,1.0,190.0,6.0,6.0
